t_s,attack_time_s,sim_lat,sim_lon,pos_lat,pos_lon,pos_alt,e_vehicle_h_m,gps_present,gps_age_s,gps_status,gps_nsats,gps_hdop,gps_lat,gps_lon,gps_hacc,gps_vacc,gps_sacc,xkf_fs
11.899405,-5.480307,35.9305139,-84.3106746,35.9305139,-84.3106744,22.219999313354492,0.018027812063879902,1,0.039984,3,12,1.0,35.9305139,-84.3106744,0.5,2.0,0.5,0
11.999365,-5.380347,35.9305139,-84.3106746,35.9305139,-84.3106744,22.389999389648438,0.018027812063879902,1,0.059976,3,12,1.0,35.9305139,-84.3106744,0.5,2.0,0.5,0
12.099325,-5.280387,35.9305139,-84.3106746,35.9305139,-84.3106744,22.559999465942383,0.018027812063879902,1,0.039984,3,12,1.0,35.9305139,-84.3106744,0.5,2.0,0.5,0
12.199285,-5.180427,35.9305139,-84.3106746,35.9305139,-84.3106744,22.729999542236328,0.018027812063879902,1,0.059976,3,12,1.0,35.9305139,-84.3106744,0.5,2.0,0.5,0
12.299245,-5.080467,35.9305139,-84.3106746,35.9305139,-84.3106744,22.889999389648438,0.018027812063879902,1,0.039984,3,12,1.0,35.9305139,-84.3106746,0.5,2.0,0.5,0
12.399205,-4.980507,35.9305139,-84.3106746,35.9305139,-84.3106744,23.049999237060547,0.018027812063879902,1,0.059976,3,12,1.0,35.9305139,-84.3106746,0.5,2.0,0.5,0
12.499998,-4.879714,35.9305139,-84.3106746,35.9305139,-84.3106745,23.19999885559082,0.009013905391463413,1,0.039984,3,12,1.0,35.9305139,-84.3106746,0.5,2.0,0.5,0
12.599958,-4.779754,35.9305139,-84.3106746,35.9305139,-84.3106745,23.34000015258789,0.009013905391463413,1,0.059976,3,12,1.0,35.9305139,-84.3106746,0.5,2.0,0.5,0
12.699918,-4.679794,35.9305139,-84.3106748,35.9305139,-84.3106745,23.469999313354492,0.02704171745534331,1,0.039984,3,12,1.0,35.9305139,-84.3106746,0.5,2.0,0.5,0
12.799878,-4.579834,35.9305139,-84.3106748,35.9305139,-84.3106745,23.600000381469727,0.02704171745534331,1,0.059976,3,12,1.0,35.9305139,-84.3106746,0.5,2.0,0.5,0
12.899838,-4.479874,35.930514,-84.3106748,35.9305139,-84.3106745,23.729999542236328,0.02924339084273774,1,0.039984,3,12,1.0,35.9305139,-84.3106746,0.5,2.0,0.5,0
12.999798,-4.379914,35.930514,-84.3106749,35.9305139,-84.3106745,23.850000381469727,0.03773498857133684,1,0.059976,3,12,1.0,35.9305139,-84.3106746,0.5,2.0,0.5,0
13.099758,-4.279954,35.930514,-84.3106749,35.9305139,-84.3106745,23.969999313354492,0.03773498857133684,1,0.039984,3,12,1.0,35.9305139,-84.3106746,0.5,2.0,0.5,0
13.199718,-4.179994,35.930514,-84.3106749,35.9305139,-84.3106745,24.079999923706055,0.03773498857133684,1,0.059976,3,12,1.0,35.9305139,-84.3106746,0.5,2.0,0.5,0
13.299678,-4.080034,35.9305142,-84.3106749,35.9305139,-84.3106745,24.19999885559082,0.0491457090521791,1,0.039984,3,12,1.0,35.930514,-84.3106749,0.5,2.0,0.5,0
13.399638,-3.980074,35.9305142,-84.3106749,35.9305139,-84.3106746,24.299999237060547,0.04297147038002222,1,0.059976,3,12,1.0,35.930514,-84.3106749,0.5,2.0,0.5,0
13.499598,-3.880114,35.9305142,-84.3106749,35.9305139,-84.3106746,24.389999389648438,0.04297147038002222,1,0.039984,3,12,1.0,35.930514,-84.3106749,0.5,2.0,0.5,0
13.599558,-3.780154,35.9305143,-84.3106751,35.9305139,-84.3106746,24.469999313354492,0.06335617752382541,1,0.059976,3,12,1.0,35.930514,-84.3106749,0.5,2.0,0.5,0
13.699518,-3.680194,35.9305143,-84.3106751,35.9305139,-84.3106746,24.549999237060547,0.06335617752382541,1,0.059976,3,12,1.0,35.930514,-84.3106749,0.5,2.0,0.5,0
13.799478,-3.580234,35.9305144,-84.3106751,35.9305139,-84.3106746,24.6299991607666,0.07161911790680367,1,0.039984,3,12,1.0,35.930514,-84.3106749,0.5,2.0,0.5,0
13.899438,-3.480274,35.9305144,-84.3106751,35.9305139,-84.3106746,24.69999885559082,0.07161911790680367,1,0.059976,3,12,1.0,35.930514,-84.3106749,0.5,2.0,0.5,0
